match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-wimbledon-2228,0:38:34,2,0,3,0,4,0,69,1,1,168,3,AD,40,14,104,24,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12010,105,0,0,1,2,0,1,6,3
2011-wimbledon-2228,0:39:04,2,0,3,0,4,0,70,2,1,170,2,40,40,12,105,24,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,106,0,0,1,1,0,0,0,0
2011-wimbledon-2228,0:39:31,2,0,3,0,4,0,71,1,1,167,5,AD,40,15,105,25,46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12010,104,0,0,1,3,0,1,0,0
2011-wimbledon-2228,0:39:56,2,1,3,0,4,1,72,1,1,170,1,0,0,19,104,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22032,106,0,0,2,1,0,0,5,0
2011-wimbledon-2228,0:40:28,2,1,3,0,5,0,73,2,2,170,5,0,15,19,107,26,47,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,106,0,0,2,1,1,0,7,2
2011-wimbledon-2228,0:40:54,2,1,3,0,5,0,74,1,2,167,6,15,15,22,107,27,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,104,0,0,2,3,1,0,0,0
2011-wimbledon-2228,0:41:43,2,1,3,0,5,0,75,2,2,170,1,15,30,20,108,27,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11020,106,0,0,2,1,0,0,0,4
2011-wimbledon-2228,0:42:16,2,1,3,0,5,0,76,2,2,167,3,15,40,20,111,27,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,104,0,0,2,3,1,0,1,0
2011-wimbledon-2228,0:42:34,2,1,4,0,5,2,77,2,2,167,1,0,0,19,115,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,104,0,0,1,3,0,0,3,8
2011-wimbledon-2228,0:44:04,2,1,4,0,6,0,78,1,1,167,3,15,0,22,115,28,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,104,0,0,1,3,1,0,0,0
2011-wimbledon-2228,0:44:22,2,1,4,0,6,0,79,1,1,170,3,30,0,23,113,29,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,106,0,0,1,1,0,0,0,0
2011-wimbledon-2228,0:44:49,2,1,4,0,6,0,80,1,1,170,1,40,0,27,113,30,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,106,0,0,1,1,0,0,8,2
2011-wimbledon-2228,0:45:21,2,2,4,0,6,1,81,1,1,0,2,0,0,30,111,31,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21022,0,0,0,2,3,0,0,0,4
2011-wimbledon-2228,0:45:47,2,2,4,0,7,0,82,2,2,168,7,0,15,30,114,31,51,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,105,0,0,2,2,1,0,0,0
2011-wimbledon-2228,0:46:18,2,2,4,0,7,0,83,1,2,168,2,15,15,32,113,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22030,105,0,0,2,2,0,0,5,0
2011-wimbledon-2228,0:46:51,2,2,4,0,7,0,84,2,2,170,1,15,30,31,115,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,106,0,0,2,1,0,0,0,4
2011-wimbledon-2228,0:47:19,2,2,4,0,7,0,85,2,2,167,3,15,40,30,117,32,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,104,0,0,2,3,0,0,0,0
2011-wimbledon-2228,0:47:41,2,2,5,0,7,2,86,2,2,168,5,0,0,29,121,32,54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12032,105,0,0,1,2,0,0,3,8
2011-wimbledon-2228,0:49:38,2,2,5,0,8,0,87,2,1,167,8,0,15,28,123,32,55,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,104,0,0,1,3,0,0,0,0
2011-wimbledon-2228,0:50:20,2,2,5,0,8,0,88,2,1,170,4,0,30,28,126,32,56,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21510,106,0,0,1,1,1,0,0,9
2011-wimbledon-2228,0:50:52,2,2,5,0,8,0,89,2,1,167,6,0,40,27,128,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11030,104,0,0,1,3,0,0,2,0
2011-wimbledon-2228,0:51:25,2,2,6,2,8,2,90,2,1,170,2,0,0,20,136,32,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11024,106,0,0,2,1,0,0,8,13
2011-wimbledon-2230,00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000,0,0,0,0,0,0,0,0,0
2011-wimbledon-2230,0:00:00,1,0,0,0,1,0,1,1,2,178,2,15,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,111,0,0,2,3,0,0,0,0
2011-wimbledon-2230,0:00:21,1,0,0,0,1,0,2,1,2,0,0,30,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,0
2011-wimbledon-2230,0:00:36,1,0,0,0,1,0,3,1,2,180,4,40,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,112,0,0,2,3,0,1,0,0
2011-wimbledon-2230,0:01:37,1,1,0,0,1,1,4,1,2,154,6,0,0,11,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,22422,96,0,0,1,1,0,0,0,0
2011-wimbledon-2230,0:02:43,1,1,0,0,2,0,5,2,1,144,4,0,15,9,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,90,0,0,1,3,0,0,10,0
2011-wimbledon-2230,0:03:07,1,1,0,0,2,0,6,2,1,143,4,0,30,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,89,0,0,1,1,0,0,0,1
2011-wimbledon-2230,0:03:34,1,1,0,0,2,0,7,1,1,143,3,15,30,11,4,5,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11410,89,0,0,1,1,1,0,0,3
2011-wimbledon-2230,0:04:00,1,1,0,0,2,0,8,1,1,133,13,30,30,14,4,6,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11010,83,0,0,1,3,1,0,0,0
2011-wimbledon-2230,0:04:51,1,1,0,0,2,0,9,1,1,154,3,40,30,16,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,96,0,0,1,2,0,0,5,0
2011-wimbledon-2230,0:05:17,1,2,0,0,2,1,10,1,1,140,7,0,0,21,3,8,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11412,87,0,0,2,3,1,0,8,1
2011-wimbledon-2230,0:06:09,1,2,0,0,3,0,11,2,2,149,3,0,15,19,4,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,93,0,0,2,3,0,0,10,0
2011-wimbledon-2230,0:06:32,1,2,0,0,3,0,12,1,2,122,2,15,15,22,4,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12010,76,0,0,2,1,0,1,0,0
2011-wimbledon-2230,0:07:10,1,2,0,0,3,0,13,1,2,143,4,30,15,25,4,10,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12410,89,0,0,2,2,0,1,0,1
2011-wimbledon-2230,0:07:54,1,2,0,0,3,0,14,1,2,140,2,40,15,28,4,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,87,0,0,2,2,1,0,4,0
2011-wimbledon-2230,0:08:34,1,3,0,0,3,1,15,1,2,127,8,0,0,35,2,12,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11012,79,0,0,1,3,1,0,9,0
2011-wimbledon-2230,0:10:33,1,3,0,0,4,0,16,1,1,117,1,15,0,37,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,73,0,0,1,1,0,0,13,2
2011-wimbledon-2230,0:11:03,1,3,0,0,4,0,17,2,1,128,2,15,15,37,4,13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22010,80,0,0,1,1,0,1,0,3
2011-wimbledon-2230,0:11:35,1,3,0,0,4,0,18,2,1,144,2,15,30,35,5,13,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,90,0,0,1,3,0,0,0,0
2011-wimbledon-2230,0:12:02,1,3,0,0,4,0,19,1,1,152,5,30,30,38,5,14,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,95,0,0,1,3,1,0,0,0
2011-wimbledon-2230,0:12:31,1,3,0,0,4,0,20,2,1,143,2,30,40,36,6,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,89,0,0,1,3,0,0,1,4
2011-wimbledon-2230,0:12:55,1,3,1,0,4,2,21,2,1,138,2,0,0,32,11,14,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11022,86,0,0,2,3,0,0,0,0
2011-wimbledon-2230,0:13:44,1,3,1,0,5,0,22,1,2,186,4,15,0,34,10,15,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22430,116,0,0,2,3,0,0,3,6
2011-wimbledon-2230,0:14:11,1,3,1,0,5,0,23,2,2,146,1,15,15,33,12,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,91,0,0,2,3,0,0,4,0
2011-wimbledon-2230,0:14:31,1,3,1,0,5,0,24,1,2,157,4,30,15,36,12,16,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,98,0,0,2,2,0,1,0,0
2011-wimbledon-2230,0:15:03,1,3,1,0,5,0,25,1,2,149,4,40,15,39,12,17,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11410,93,0,0,2,3,1,0,0,1
2011-wimbledon-2230,0:15:38,1,3,1,0,5,0,26,2,2,159,1,40,30,38,14,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,99,1,0,2,3,0,0,5,2
2011-wimbledon-2230,0:16:02,1,4,1,0,5,1,27,1,2,154,6,0,0,44,11,18,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,21032,96,0,0,1,1,0,0,0,0
2011-wimbledon-2230,0:17:43,1,4,1,0,6,0,28,2,1,152,4,0,15,44,14,18,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,95,0,0,1,3,0,1,8,0
2011-wimbledon-2230,0:18:08,1,4,1,0,6,0,29,2,1,140,2,0,30,43,16,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,87,0,0,1,2,0,0,0,2
2011-wimbledon-2230,0:18:32,1,4,1,0,6,0,30,1,1,146,1,15,30,45,15,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,91,0,0,1,1,0,0,0,0
2011-wimbledon-2230,0:18:53,1,4,1,0,6,0,31,1,1,133,3,30,30,46,13,20,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21020,83,0,0,1,3,0,0,1,4
2011-wimbledon-2230,0:19:16,1,4,1,0,6,0,32,1,1,128,9,40,30,49,13,21,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12410,80,0,0,1,1,0,1,2,0
2011-wimbledon-2230,0:20:04,1,5,1,0,6,1,33,1,1,148,9,0,0,54,13,22,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11012,92,0,0,2,1,1,0,6,0
2011-wimbledon-2230,0:20:50,1,5,1,0,7,0,34,1,2,151,4,15,0,56,12,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,94,0,0,2,1,0,0,9,2
2011-wimbledon-2230,0:21:24,1,5,1,0,7,0,35,2,2,183,1,15,15,55,14,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,114,0,0,2,1,0,0,10,0
2011-wimbledon-2230,0:21:46,1,5,1,0,7,0,36,1,2,120,4,30,15,57,13,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,75,0,0,2,3,0,0,0,0
2011-wimbledon-2230,0:22:46,1,5,1,0,7,0,37,2,2,162,1,30,30,57,17,24,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,101,0,0,2,3,0,0,0,0
2011-wimbledon-2230,0:23:16,1,5,1,0,7,0,38,2,2,138,1,30,40,57,21,24,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,86,0,0,2,1,0,0,1,5
2011-wimbledon-2230,0:23:39,1,5,2,0,7,2,39,2,2,175,1,0,0,56,25,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12032,109,0,0,1,1,0,0,2,7
2011-wimbledon-2230,0:25:15,1,5,2,0,8,0,40,2,1,146,2,0,15,55,27,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,91,0,0,1,3,0,0,0,12
2011-wimbledon-2230,0:25:40,1,5,2,0,8,0,41,2,1,149,10,0,30,53,28,24,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,93,0,0,1,2,0,0,0,0
2011-wimbledon-2230,0:26:19,1,5,2,0,8,0,42,1,1,143,9,15,30,56,28,25,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12010,89,0,0,1,2,0,1,4,0
2011-wimbledon-2230,0:26:54,1,5,2,0,8,0,43,2,1,156,2,15,40,54,29,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,97,0,0,1,3,0,0,0,3
2011-wimbledon-2230,0:27:21,1,5,2,0,8,0,44,1,1,138,7,30,40,57,29,26,18,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11410,86,0,1,1,1,1,0,0,0
2011-wimbledon-2230,0:27:52,1,5,2,0,8,0,45,1,1,151,1,40,40,59,28,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,94,0,1,1,1,0,0,4,0
2011-wimbledon-2230,0:28:15,1,5,2,0,8,0,46,2,1,0,0,40,AD,55,29,27,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,0
2011-wimbledon-2230,0:28:58,1,5,3,0,8,2,47,2,1,0,0,0,0,49,34,27,20,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,2,0,0,0,0,0
2011-wimbledon-2230,0:29:44,1,5,3,0,9,0,48,2,2,122,7,0,15,48,36,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12030,76,0,0,2,2,0,0,8,5
2011-wimbledon-2230,0:30:34,1,5,3,0,9,0,49,1,2,183,2,15,15,51,36,28,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,114,0,0,2,3,1,0,11,8
2011-wimbledon-2230,0:31:05,1,5,3,0,9,0,50,2,2,160,7,15,30,51,39,28,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21410,100,0,0,2,2,1,0,0,0
2011-wimbledon-2230,0:31:50,1,5,3,0,9,0,51,1,2,162,10,30,30,54,39,29,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11410,101,0,0,2,3,1,0,0,0
2011-wimbledon-2230,0:32:35,1,5,3,0,9,0,52,1,2,162,10,40,30,57,39,30,22,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11510,101,0,0,2,1,1,0,6,3
2011-wimbledon-2230,0:33:32,1,5,3,0,9,0,53,2,2,193,3,40,40,56,41,30,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,120,1,0,2,2,0,0,0,0
2011-wimbledon-2230,0:34:10,1,5,3,0,9,0,54,1,2,136,14,AD,40,57,39,31,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,85,0,0,2,2,0,0,0,0
2011-wimbledon-2230,0:35:34,1,5,3,0,9,0,55,2,2,183,1,40,40,56,41,31,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,114,1,0,2,2,0,0,3,0
2011-wimbledon-2230,0:36:00,1,5,3,0,9,0,56,2,2,180,1,40,AD,55,43,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,112,0,0,2,2,0,0,0,2
2011-wimbledon-2230,0:36:32,1,5,3,0,9,0,57,1,2,183,4,40,40,58,43,32,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11010,114,0,0,2,2,1,0,0,0
2011-wimbledon-2230,0:37:04,1,5,3,0,9,0,58,2,2,159,3,40,AD,56,44,32,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,99,0,0,2,1,0,0,1,4
2011-wimbledon-2230,0:37:41,1,5,4,0,9,2,59,2,2,115,1,0,0,54,47,32,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11022,72,0,0,1,3,0,0,0,0
2011-wimbledon-2230,0:38:41,1,5,4,0,10,0,60,2,1,125,10,0,15,53,49,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,78,0,0,1,1,0,0,0,0
2011-wimbledon-2230,0:40:31,1,5,4,0,10,0,61,1,1,119,11,15,15,54,47,33,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22020,74,0,0,1,1,0,0,5,6
2011-wimbledon-2230,0:41:22,1,5,4,0,10,0,62,2,1,148,4,15,30,53,49,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12430,92,0,0,1,2,0,0,0,0
2011-wimbledon-2230,0:41:53,1,5,4,0,10,0,63,2,1,114,6,15,40,53,52,33,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21010,71,0,0,1,3,1,0,0,0
2011-wimbledon-2230,0:42:32,1,5,4,0,10,0,64,1,1,143,3,30,40,55,51,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,89,0,1,1,2,0,0,0,3
2011-wimbledon-2230,0:42:54,1,5,4,0,10,0,65,1,1,143,5,40,40,57,50,35,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,89,0,1,1,2,0,0,1,4
2011-wimbledon-2230,0:43:24,1,5,4,0,10,0,66,1,1,149,1,AD,40,59,49,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,93,0,0,1,2,0,0,4,0
2011-wimbledon-2230,0:43:45,1,5,4,0,10,0,67,2,1,140,16,40,40,59,52,36,31,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21010,87,0,0,1,3,1,0,6,0
2011-wimbledon-2230,0:44:45,1,5,4,0,10,0,68,2,1,144,6,40,AD,58,54,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11030,90,0,0,1,3,0,0,0,1
2011-wimbledon-2230,0:45:33,1,5,5,0,10,2,69,2,1,148,2,0,0,54,59,36,33,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,12422,92,0,0,2,3,0,0,0,4
2011-wimbledon-2230,0:46:21,1,5,5,0,11,0,70,2,2,170,1,0,15,54,63,36,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,106,0,0,2,3,0,0,5,10
2011-wimbledon-2230,0:47:08,1,5,5,0,11,0,71,1,2,140,6,15,15,57,63,37,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,87,0,0,2,3,1,0,0,11
2011-wimbledon-2230,0:47:55,1,5,5,0,11,0,72,2,2,140,1,15,30,57,67,37,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,87,0,0,2,1,0,0,0,0
2011-wimbledon-2230,0:48:19,1,5,5,0,11,0,73,2,2,160,7,15,40,55,68,37,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,100,0,0,2,3,0,0,3,0
2011-wimbledon-2230,0:49:03,1,5,6,0,11,2,74,2,2,170,1,0,0,55,74,37,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,106,0,0,1,3,0,0,0,5
2011-wimbledon-2230,0:49:05,1,5,6,0,12,0,75,2,1,130,8,0,15,55,77,37,38,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21410,81,0,0,1,1,1,0,0,11
2011-wimbledon-2230,0:50:05,1,5,6,0,12,0,76,1,1,136,1,15,15,57,76,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,85,0,0,1,1,0,0,2,0
2011-wimbledon-2230,0:51:43,1,5,6,0,12,0,77,2,1,135,8,15,30,57,79,38,39,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21410,84,0,0,1,2,1,0,0,0
2011-wimbledon-2230,0:52:21,1,5,6,0,12,0,78,1,1,149,11,30,30,59,78,39,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22430,93,0,0,1,2,0,0,0,5
2011-wimbledon-2230,0:53:03,1,5,6,0,12,0,79,2,1,146,4,30,40,57,79,39,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,91,0,0,1,2,0,0,4,0
2011-wimbledon-2230,0:53:31,1,5,6,0,12,0,80,1,1,152,5,40,40,59,78,40,40,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,95,0,1,1,2,0,0,0,0
2011-wimbledon-2230,0:54:01,1,5,6,0,12,0,81,1,1,131,3,AD,40,62,78,41,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,82,0,0,1,1,1,0,0,1
2011-wimbledon-2230,0:54:25,1,6,6,0,12,1,82,1,1,148,7,0,0,67,78,42,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12412,92,0,0,2,1,0,1,3,0
2011-wimbledon-2230,0:55:23,1,6,6,0,13,0,83,1,2,172,8,1,0,70,78,43,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11410,107,0,0,1,2,1,0,10,0
2011-wimbledon-2230,0:56:02,1,6,6,0,13,0,84,1,1,143,5,2,0,73,78,44,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,89,0,0,1,1,1,0,11,0
2011-wimbledon-2230,0:56:31,1,6,6,0,13,0,85,1,1,123,5,3,0,74,76,45,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,77,0,0,2,1,0,0,0,0
