match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType
2014-ausopen-2220,0:12:27,1,3,0,0,4,0,19,2,1,154,,15,15,,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,95,0,0,1,,,,,,,,,
2014-ausopen-2220,0:12:50,1,3,0,0,4,0,20,1,1,157,,30,15,,,14,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,97,0,0,1,,,,,,,,,
2014-ausopen-2220,0:13:14,1,3,0,0,4,0,21,1,1,145,,40,15,,,15,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,90,0,0,1,,,,,,,,,
2014-ausopen-2220,0:13:39,1,3,0,0,4,0,22,2,1,163,,40,30,,,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,101,0,0,1,,,,,,,,,
2014-ausopen-2220,0:14:05,1,4,0,0,4,1,23,1,1,163,,0,0,,,16,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,101,0,0,2,,,,,,,,,
2014-ausopen-2220,0:14:45,1,4,0,0,5,0,24,1,2,0,,15,0,,,17,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2220,0:15:04,1,4,0,0,5,0,25,1,2,140,,30,0,,,18,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,87,0,0,2,,,,,,,,,
2014-ausopen-2220,0:15:21,1,4,0,0,5,0,26,2,2,148,,30,15,,,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,92,0,0,2,,,,,,,,,
2014-ausopen-2220,0:15:40,1,4,0,0,5,0,27,2,2,143,,30,30,,,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,88,0,0,2,,,,,,,,,
2014-ausopen-2220,0:15:56,1,4,0,0,5,0,28,2,2,126,,30,40,,,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,78,0,0,2,,,,,,,,,
2014-ausopen-2220,0:16:25,1,4,0,0,5,0,29,1,2,0,,40,40,,,19,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2220,0:16:48,1,4,0,0,5,0,30,2,2,139,,40,AD,,,19,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,86,0,0,2,,,,,,,,,
2014-ausopen-2220,0:17:11,1,4,1,0,5,2,31,2,2,121,,0,0,,,19,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,75,0,0,1,,,,,,,,,
2014-ausopen-2220,0:19:14,1,4,1,0,6,0,32,1,1,161,,15,0,,,20,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,100,0,0,1,,,,,,,,,
2014-ausopen-2220,0:19:58,1,4,1,0,6,0,33,2,1,129,,15,15,,,20,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,80,0,0,1,,,,,,,,,
2014-ausopen-2220,0:20:34,1,4,1,0,6,0,34,1,1,155,,30,15,,,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,96,0,0,1,,,,,,,,,
2014-ausopen-2220,0:20:57,1,4,1,0,6,0,35,1,1,129,,40,15,,,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,80,0,0,1,,,,,,,,,
2014-ausopen-2220,0:21:52,1,5,1,0,6,1,36,1,1,155,,0,0,,,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,96,0,0,2,,,,,,,,,
2014-ausopen-2220,0:22:33,1,5,1,0,7,0,37,1,2,133,,15,0,,,24,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,82,0,0,2,,,,,,,,,
2014-ausopen-2220,0:23:15,1,5,1,0,7,0,38,2,2,130,,15,15,,,24,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,80,0,0,2,,,,,,,,,
2014-ausopen-2220,0:23:39,1,5,1,0,7,0,39,2,2,157,,15,30,,,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,97,0,0,2,,,,,,,,,
2014-ausopen-2220,0:23:57,1,5,1,0,7,0,40,1,2,158,,30,30,,,25,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,98,0,0,2,,,,,,,,,
2014-ausopen-2220,0:24:25,1,5,1,0,7,0,41,2,2,150,,30,40,,,25,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,93,0,0,2,,,,,,,,,
2014-ausopen-2220,0:25:21,1,5,2,0,7,2,42,2,2,0,,0,0,,,25,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,0,0,0,1,,,,,,,,,
2014-ausopen-2220,0:27:56,1,5,2,0,8,0,43,2,1,150,,0,15,,,25,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,93,0,0,1,,,,,,,,,
2014-ausopen-2220,0:28:27,1,5,2,0,8,0,44,1,1,140,,15,15,,,26,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,87,0,0,1,,,,,,,,,
2014-ausopen-2220,0:28:53,1,5,2,0,8,0,45,2,1,134,,15,30,,,26,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,83,0,0,1,,,,,,,,,
2014-ausopen-2220,0:29:16,1,5,2,0,8,0,46,2,1,137,,15,40,,,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,85,0,0,1,,,,,,,,,
2014-ausopen-2220,0:29:49,1,5,3,0,8,2,47,2,1,160,,0,0,,,26,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11022,99,0,1,2,,,,,,,,,
2014-ausopen-2220,0:30:31,1,5,3,0,9,0,48,1,2,114,,15,0,,,27,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,70,0,0,2,,,,,,,,,
2014-ausopen-2220,0:31:04,1,5,3,0,9,0,49,2,2,111,,15,15,,,27,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,69,0,0,2,,,,,,,,,
2014-ausopen-2220,0:31:37,1,5,3,0,9,0,50,2,2,139,,15,30,,,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,86,0,0,2,,,,,,,,,
2014-ausopen-2220,0:31:57,1,5,3,0,9,0,51,1,2,121,,30,30,,,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,75,0,0,2,,,,,,,,,
2014-ausopen-2220,0:32:31,1,5,3,0,9,0,52,2,2,170,,30,40,,,28,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,105,0,0,2,,,,,,,,,
2014-ausopen-2220,0:32:51,1,5,3,0,9,0,53,1,2,127,,40,40,,,29,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,78,0,0,2,,,,,,,,,
2014-ausopen-2220,0:33:25,1,5,3,0,9,0,54,2,2,143,,40,AD,,,29,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,88,0,0,2,,,,,,,,,
2014-ausopen-2220,0:33:54,1,5,4,0,9,2,55,2,2,132,,0,0,,,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,82,0,0,1,,,,,,,,,
2014-ausopen-2220,0:35:56,1,5,4,0,10,0,56,1,1,148,,15,0,,,30,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,92,0,0,1,,,,,,,,,
2014-ausopen-2220,0:36:22,1,5,4,0,10,0,57,1,1,131,,30,0,,,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,81,0,0,1,,,,,,,,,
2014-ausopen-2220,0:36:43,1,5,4,0,10,0,58,1,1,127,,40,0,,,32,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,78,0,0,1,,,,,,,,,
2014-ausopen-2220,0:37:37,1,6,4,1,10,1,59,1,1,158,,0,0,,,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21033,98,0,0,2,,,,,,,,,
2014-ausopen-2220,0:40:42,2,0,0,0,1,0,60,2,2,130,,0,15,,,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,80,0,0,2,,,,,,,,,
2014-ausopen-2220,0:40:58,2,0,0,0,1,0,61,2,2,134,,0,30,,,33,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,83,0,0,2,,,,,,,,,
2014-ausopen-2220,0:41:39,2,0,0,0,1,0,62,2,2,156,,0,40,,,33,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,2,,,,,,,,,
2014-ausopen-2220,0:42:13,2,0,0,0,1,0,63,1,2,0,,15,40,,,34,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,,,
2014-ausopen-2220,0:42:54,2,0,0,0,1,0,64,1,2,115,,30,40,,,35,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,71,0,0,2,,,,,,,,,
2014-ausopen-2220,0:43:19,2,0,1,0,1,2,65,2,2,148,,0,0,,,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,92,0,0,1,,,,,,,,,
2014-ausopen-2220,0:44:34,2,0,1,0,2,0,66,1,1,123,,15,0,,,36,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,76,0,0,1,,,,,,,,,
2014-ausopen-2220,0:45:29,2,0,1,0,2,0,67,1,1,141,,30,0,,,37,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,87,0,0,1,,,,,,,,,
2014-ausopen-2220,0:45:51,2,0,1,0,2,0,68,2,1,157,,30,15,,,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,97,0,0,1,,,,,,,,,
2014-ausopen-2220,0:46:15,2,0,1,0,2,0,69,2,1,146,,30,30,,,37,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,90,0,0,1,,,,,,,,,
2014-ausopen-2220,0:47:06,2,0,1,0,2,0,70,2,1,162,,30,40,,,37,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,100,0,0,1,,,,,,,,,
2014-ausopen-2220,0:47:42,2,0,2,0,2,2,71,2,1,0,,0,0,,,37,34,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,15000,0,0,1,2,,,,,,,,,
2014-ausopen-2220,0:48:48,2,0,2,0,3,0,72,2,2,148,,0,15,,,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,92,0,0,2,,,,,,,,,
2014-ausopen-2220,0:49:07,2,0,2,0,3,0,73,2,2,144,,0,30,,,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,89,0,0,2,,,,,,,,,
2014-ausopen-2220,0:49:36,2,0,2,0,3,0,74,2,2,147,,0,40,,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,91,0,0,2,,,,,,,,,
2014-ausopen-2220,0:49:53,2,0,3,0,3,2,75,2,2,124,,0,0,,,37,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,77,0,0,1,,,,,,,,,
2014-ausopen-2220,0:52:04,2,0,3,0,4,0,76,2,1,0,,0,15,,,37,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,,,
2014-ausopen-2220,0:52:40,2,0,3,0,4,0,77,1,1,133,,15,15,,,38,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,82,0,0,1,,,,,,,,,
2014-ausopen-2220,0:53:06,2,0,3,0,4,0,78,1,1,149,,30,15,,,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,92,0,0,1,,,,,,,,,
2014-ausopen-2220,0:53:38,2,0,3,0,4,0,79,1,1,128,,40,15,,,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,79,0,0,1,,,,,,,,,
2014-ausopen-2220,0:54:17,2,0,3,0,4,0,80,2,1,158,,40,30,,,40,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,98,0,0,1,,,,,,,,,
2014-ausopen-2220,0:54:37,2,0,3,0,4,0,81,2,1,131,,40,40,,,40,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,81,0,0,1,,,,,,,,,
2014-ausopen-2220,0:55:24,2,0,3,0,4,0,82,1,1,125,,AD,40,,,41,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,77,0,0,1,,,,,,,,,
2014-ausopen-2220,0:56:11,2,0,3,0,4,0,83,2,1,155,,40,40,,,41,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,96,0,0,1,,,,,,,,,
2014-ausopen-2220,0:56:36,2,0,3,0,4,0,84,1,1,0,,AD,40,,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,,,
2014-ausopen-2220,0:56:54,2,0,3,0,4,0,85,2,1,0,,40,40,,,42,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,,,
2014-ausopen-2220,0:57:29,2,0,3,0,4,0,86,1,1,129,,AD,40,,,43,43,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,80,0,0,1,,,,,,,,,
2014-ausopen-2220,0:58:17,2,0,3,0,4,0,87,2,1,129,,40,40,,,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,80,0,0,1,,,,,,,,,
2014-ausopen-2220,0:59:00,2,0,3,0,4,0,88,2,1,126,,40,AD,,,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,78,0,0,1,,,,,,,,,
2014-ausopen-2220,0:59:45,2,0,3,0,4,0,89,1,1,130,,40,40,,,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,80,0,1,1,,,,,,,,,
2014-ausopen-2220,1:00:09,2,0,3,0,4,0,90,2,1,139,,40,AD,,,44,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,86,0,0,1,,,,,,,,,
2014-ausopen-2220,1:00:45,2,0,3,0,4,0,91,1,1,137,,40,40,,,45,46,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,85,0,1,1,,,,,,,,,
2014-ausopen-2220,1:01:06,2,0,3,0,4,0,92,1,1,152,,AD,40,,,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,94,0,0,1,,,,,,,,,
2014-ausopen-2220,1:01:45,2,0,3,0,4,0,93,2,1,127,,40,40,,,46,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,78,0,0,1,,,,,,,,,
2014-ausopen-2220,1:03:34,2,0,3,0,4,0,94,2,1,130,,40,AD,,,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,80,0,0,1,,,,,,,,,
2014-ausopen-2220,1:04:13,2,0,3,0,4,0,95,1,1,126,,40,40,,,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,78,0,1,1,,,,,,,,,
2014-ausopen-2220,1:04:33,2,0,3,0,4,0,96,2,1,132,,40,AD,,,47,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,82,0,0,1,,,,,,,,,
2014-ausopen-2220,1:05:23,2,0,4,0,4,2,97,2,1,140,,0,0,,,47,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,21012,87,0,1,2,,,,,,,,,
2014-ausopen-2220,1:06:41,2,0,4,0,5,0,98,2,2,136,,0,15,,,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,84,0,0,2,,,,,,,,,
2014-ausopen-2220,1:06:59,2,0,4,0,5,0,99,2,2,136,,0,30,,,47,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,84,0,0,2,,,,,,,,,
2014-ausopen-2220,1:07:23,2,0,4,0,5,0,100,2,2,136,,0,40,,,47,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,84,0,0,2,,,,,,,,,
2014-ausopen-2220,1:08:01,2,0,5,0,5,2,101,2,2,126,,0,0,,,47,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,78,0,0,1,,,,,,,,,
2014-ausopen-2220,1:09:01,2,0,5,0,6,0,102,2,1,128,,0,15,,,47,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,79,0,0,1,,,,,,,,,
2014-ausopen-2220,1:10:01,2,0,5,0,6,0,103,2,1,126,,0,30,,,47,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,78,0,0,1,,,,,,,,,
2014-ausopen-2220,1:11:01,2,0,5,0,6,0,104,2,1,129,,0,40,,,47,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,80,0,0,1,,,,,,,,,
2014-ausopen-2220,1:12:01,2,0,5,0,6,0,105,1,1,154,,15,40,,,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,95,0,1,1,,,,,,,,,
2014-ausopen-2220,1:13:01,2,0,6,2,6,2,106,2,1,146,,0,0,,,48,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11023,90,0,1,2,,,,,,,,,
2014-ausopen-2220,1:14:01,3,0,0,0,1,0,107,2,2,124,,0,15,,,48,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,77,0,0,2,,,,,,,,,
2014-ausopen-2220,1:15:01,3,0,0,0,1,0,108,2,2,106,,0,30,,,48,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,65,0,0,2,,,,,,,,,
2014-ausopen-2220,1:16:01,3,0,0,0,1,0,109,2,2,129,,0,40,,,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,80,0,0,2,,,,,,,,,
2014-ausopen-2220,1:17:01,3,0,0,0,1,0,110,1,2,129,,15,40,,,49,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,80,0,0,2,,,,,,,,,
2014-ausopen-2220,1:18:01,3,0,1,0,1,2,111,2,2,136,,0,0,,,49,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,84,0,0,1,,,,,,,,,
2014-ausopen-2220,1:19:01,3,0,1,0,2,0,112,1,1,151,,15,0,,,50,62,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,93,0,0,1,,,,,,,,,
2014-ausopen-2220,1:20:01,3,0,1,0,2,0,113,2,1,132,,15,15,,,50,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,82,0,0,1,,,,,,,,,
2014-ausopen-2220,1:21:01,3,0,1,0,2,0,114,2,1,125,,15,30,,,50,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,77,0,0,1,,,,,,,,,
2014-ausopen-2220,1:22:01,3,0,1,0,2,0,115,1,1,132,,30,30,,,51,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,82,0,0,1,,,,,,,,,
2014-ausopen-2220,1:23:01,3,0,1,0,2,0,116,1,1,156,,40,30,,,52,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,97,0,0,1,,,,,,,,,
2014-ausopen-2220,1:24:01,3,0,1,0,2,0,117,2,1,154,,40,40,,,52,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,95,0,0,1,,,,,,,,,
2014-ausopen-2220,1:25:01,3,0,1,0,2,0,118,1,1,156,,AD,40,,,53,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,97,0,0,1,,,,,,,,,
2014-ausopen-2220,1:26:01,3,0,1,0,2,0,119,2,1,161,,40,40,,,53,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,100,0,0,1,,,,,,,,,
2014-ausopen-2220,1:27:01,3,0,1,0,2,0,120,2,1,0,,40,AD,,,53,67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,,,
2014-ausopen-2220,1:28:01,3,0,1,0,2,0,121,1,1,138,,40,40,,,54,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,85,0,1,1,,,,,,,,,
2014-ausopen-2220,1:29:01,3,0,1,0,2,0,122,2,1,154,,40,AD,,,54,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,95,0,0,1,,,,,,,,,
2014-ausopen-2220,1:30:01,3,0,2,0,2,2,123,2,1,104,,0,0,,,54,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11032,64,0,1,2,,,,,,,,,
2014-ausopen-2220,1:31:01,3,0,2,0,3,0,124,1,2,134,,15,0,,,55,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,83,0,0,2,,,,,,,,,
2014-ausopen-2220,1:32:01,3,0,2,0,3,0,125,2,2,152,,15,15,,,55,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,94,0,0,2,,,,,,,,,
2014-ausopen-2220,1:33:01,3,0,2,0,3,0,126,2,2,146,,15,30,,,55,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,90,0,0,2,,,,,,,,,
2014-ausopen-2220,1:34:01,3,0,2,0,3,0,127,2,2,144,,15,40,,,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,89,0,0,2,,,,,,,,,
2014-ausopen-2220,1:35:01,3,0,3,0,3,2,128,2,2,129,,0,0,,,55,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,80,0,0,1,,,,,,,,,
2014-ausopen-2220,1:36:01,3,0,3,0,4,0,129,2,1,154,,0,15,,,55,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,95,0,0,1,,,,,,,,,
2014-ausopen-2220,1:37:01,3,0,3,0,4,0,130,1,1,143,,15,15,,,56,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,88,0,0,1,,,,,,,,,
2014-ausopen-2220,1:38:01,3,0,3,0,4,0,131,2,1,155,,15,30,,,56,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,96,0,0,1,,,,,,,,,
2014-ausopen-2220,1:39:01,3,0,3,0,4,0,132,2,1,141,,15,40,,,56,76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,87,0,0,1,,,,,,,,,
2014-ausopen-2220,1:40:01,3,0,3,0,4,0,133,1,1,158,,30,40,,,57,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,12010,98,0,1,1,,,,,,,,,
2014-ausopen-2220,1:41:01,3,0,3,0,4,0,134,1,1,160,,40,40,,,58,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,99,0,1,1,,,,,,,,,
2014-ausopen-2220,1:42:01,3,0,3,0,4,0,135,2,1,129,,40,AD,,,58,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,80,0,0,1,,,,,,,,,
2014-ausopen-2220,1:43:01,3,0,4,0,4,2,136,2,1,149,,0,0,,,58,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12032,92,0,1,2,,,,,,,,,
2014-ausopen-2220,1:44:01,3,0,4,0,5,0,137,1,2,152,,15,0,,,59,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,94,0,0,2,,,,,,,,,
2014-ausopen-2220,1:45:01,3,0,4,0,5,0,138,2,2,101,,15,15,,,59,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,62,0,0,2,,,,,,,,,
2014-ausopen-2220,1:46:01,3,0,4,0,5,0,139,2,2,136,,15,30,,,59,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,84,0,0,2,,,,,,,,,
2014-ausopen-2220,1:47:01,3,0,4,0,5,0,140,2,2,141,,15,40,,,59,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12430,87,0,0,2,,,,,,,,,
